ticker,name,source,status,message,parsed_facts,output_record
MSDG,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
MSED,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
MSRG,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
MTHG,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
MTHU,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
MTXX,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
PR1T,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
PRAJ,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
PRAM,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
PRHG,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
PRIC,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
PRIE,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
PRIG,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
PRIJ,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
PRIP,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
PRIR,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
PRIT,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
