ticker,name,source,status,message,parsed_facts,output_record
CDFF,CARDIFF PROPERTY PUBLIC LIMITED COMPANY(THE),0c397d3870_CDFF_2025_NI-000135312_213800GE3FA4C52C1N05-2025-09-30.zip!213800GE3FA4C52C1N05-2025-09-30/thecardiffpropertyplc.com/xbrl/2025/213800GE3FA4C52C1N05-2025-09-30_def.xml,empty,parsed 0 numeric facts,0,
CDFF,CARDIFF PROPERTY PUBLIC LIMITED COMPANY(THE),0c397d3870_CDFF_2025_NI-000135312_213800GE3FA4C52C1N05-2025-09-30.zip!213800GE3FA4C52C1N05-2025-09-30/thecardiffpropertyplc.com/xbrl/2025/213800GE3FA4C52C1N05-2025-09-30_lab-en.xml,empty,parsed 0 numeric facts,0,
CDFF,CARDIFF PROPERTY PUBLIC LIMITED COMPANY(THE),0c397d3870_CDFF_2025_NI-000135312_213800GE3FA4C52C1N05-2025-09-30.zip!213800GE3FA4C52C1N05-2025-09-30/thecardiffpropertyplc.com/xbrl/2025/213800GE3FA4C52C1N05-2025-09-30_pre.xml,empty,parsed 0 numeric facts,0,
CCL,CARNIVAL PLC,9aac020563_CCL_2025_NI-000139839_4DR1VPDQMHD3N3QW8W95-2025-11-30.zip!4DR1VPDQMHD3N3QW8W95-2025-11-30/META-INF/catalog.xml,empty,parsed 0 numeric facts,0,
CCL,CARNIVAL PLC,9aac020563_CCL_2025_NI-000139839_4DR1VPDQMHD3N3QW8W95-2025-11-30.zip!4DR1VPDQMHD3N3QW8W95-2025-11-30/META-INF/taxonomyPackage.xml,empty,parsed 0 numeric facts,0,
CCL,CARNIVAL PLC,9aac020563_CCL_2025_NI-000139839_4DR1VPDQMHD3N3QW8W95-2025-11-30.zip!4DR1VPDQMHD3N3QW8W95-2025-11-30/reports/4DR1VPDQMHD3N3QW8W95-2025-11-30-T01.html,parsed,ok,310,
CCL,CARNIVAL PLC,9aac020563_CCL_2025_NI-000139839_4DR1VPDQMHD3N3QW8W95-2025-11-30.zip!4DR1VPDQMHD3N3QW8W95-2025-11-30/www.carnivalcorp.com/xbrl/2025/4DR1VPDQMHD3N3QW8W95-2025-11-30_cal.xml,empty,parsed 0 numeric facts,0,
CCL,CARNIVAL PLC,9aac020563_CCL_2025_NI-000139839_4DR1VPDQMHD3N3QW8W95-2025-11-30.zip!4DR1VPDQMHD3N3QW8W95-2025-11-30/www.carnivalcorp.com/xbrl/2025/4DR1VPDQMHD3N3QW8W95-2025-11-30_def.xml,empty,parsed 0 numeric facts,0,
CCL,CARNIVAL PLC,9aac020563_CCL_2025_NI-000139839_4DR1VPDQMHD3N3QW8W95-2025-11-30.zip!4DR1VPDQMHD3N3QW8W95-2025-11-30/www.carnivalcorp.com/xbrl/2025/4DR1VPDQMHD3N3QW8W95-2025-11-30_lab-en.xml,empty,parsed 0 numeric facts,0,
CCL,CARNIVAL PLC,9aac020563_CCL_2025_NI-000139839_4DR1VPDQMHD3N3QW8W95-2025-11-30.zip!4DR1VPDQMHD3N3QW8W95-2025-11-30/www.carnivalcorp.com/xbrl/2025/4DR1VPDQMHD3N3QW8W95-2025-11-30_pre.xml,empty,parsed 0 numeric facts,0,
CGL,CASTELNAU GROUP LIMITED,63230bdb3b_CGL_2025_NI-000144032_213800PED8RFUBMK1T64-2025-12-31.zip!213800PED8RFUBMK1T64-2025-12-31/castelnaugroup.com/xbrl/2025/213800PED8RFUBMK1T64-2025-12-31_cal.xml,empty,parsed 0 numeric facts,0,
CGL,CASTELNAU GROUP LIMITED,63230bdb3b_CGL_2025_NI-000144032_213800PED8RFUBMK1T64-2025-12-31.zip!213800PED8RFUBMK1T64-2025-12-31/castelnaugroup.com/xbrl/2025/213800PED8RFUBMK1T64-2025-12-31_def.xml,empty,parsed 0 numeric facts,0,
CGL,CASTELNAU GROUP LIMITED,63230bdb3b_CGL_2025_NI-000144032_213800PED8RFUBMK1T64-2025-12-31.zip!213800PED8RFUBMK1T64-2025-12-31/castelnaugroup.com/xbrl/2025/213800PED8RFUBMK1T64-2025-12-31_lab-en.xml,empty,parsed 0 numeric facts,0,
CGL,CASTELNAU GROUP LIMITED,63230bdb3b_CGL_2025_NI-000144032_213800PED8RFUBMK1T64-2025-12-31.zip!213800PED8RFUBMK1T64-2025-12-31/castelnaugroup.com/xbrl/2025/213800PED8RFUBMK1T64-2025-12-31_pre.xml,empty,parsed 0 numeric facts,0,
CGL,CASTELNAU GROUP LIMITED,63230bdb3b_CGL_2025_NI-000144032_213800PED8RFUBMK1T64-2025-12-31.zip!213800PED8RFUBMK1T64-2025-12-31/META-INF/catalog.xml,empty,parsed 0 numeric facts,0,
CGL,CASTELNAU GROUP LIMITED,63230bdb3b_CGL_2025_NI-000144032_213800PED8RFUBMK1T64-2025-12-31.zip!213800PED8RFUBMK1T64-2025-12-31/META-INF/taxonomyPackage.xml,empty,parsed 0 numeric facts,0,
CGL,CASTELNAU GROUP LIMITED,63230bdb3b_CGL_2025_NI-000144032_213800PED8RFUBMK1T64-2025-12-31.zip!213800PED8RFUBMK1T64-2025-12-31/reports/213800PED8RFUBMK1T64-2025-12-31-T01.xhtml,parsed,ok,167,
CGS,CASTINGS PLC,0e365f4257_CGS_2024_NI-000103006_2138004LKVACAUE94W70-2024-03-31.zip!2138004LKVACAUE94W70-2024-03-31/META-INF/catalog.xml,empty,parsed 0 numeric facts,0,
CGS,CASTINGS PLC,0e365f4257_CGS_2024_NI-000103006_2138004LKVACAUE94W70-2024-03-31.zip!2138004LKVACAUE94W70-2024-03-31/META-INF/taxonomyPackage.xml,empty,parsed 0 numeric facts,0,
CGS,CASTINGS PLC,0e365f4257_CGS_2024_NI-000103006_2138004LKVACAUE94W70-2024-03-31.zip!2138004LKVACAUE94W70-2024-03-31/reports/2138004LKVACAUE94W70-2024-03-31-T01.xhtml,parsed,ok,244,
CGS,CASTINGS PLC,0e365f4257_CGS_2024_NI-000103006_2138004LKVACAUE94W70-2024-03-31.zip!2138004LKVACAUE94W70-2024-03-31/castingsplc.com/xbrl/2022/2138004LKVACAUE94W70-2024-03-31_cal.xml,empty,parsed 0 numeric facts,0,
CGS,CASTINGS PLC,0e365f4257_CGS_2024_NI-000103006_2138004LKVACAUE94W70-2024-03-31.zip!2138004LKVACAUE94W70-2024-03-31/castingsplc.com/xbrl/2022/2138004LKVACAUE94W70-2024-03-31_def.xml,empty,parsed 0 numeric facts,0,
CGS,CASTINGS PLC,0e365f4257_CGS_2024_NI-000103006_2138004LKVACAUE94W70-2024-03-31.zip!2138004LKVACAUE94W70-2024-03-31/castingsplc.com/xbrl/2022/2138004LKVACAUE94W70-2024-03-31_lab-en.xml,empty,parsed 0 numeric facts,0,
CGS,CASTINGS PLC,0e365f4257_CGS_2024_NI-000103006_2138004LKVACAUE94W70-2024-03-31.zip!2138004LKVACAUE94W70-2024-03-31/castingsplc.com/xbrl/2022/2138004LKVACAUE94W70-2024-03-31_pre.xml,empty,parsed 0 numeric facts,0,
CCR,C&C Group PLC,ee610c8048_CCR_2025_NI-000122563_635400LNUHA2LDXXV850-2025-02-28.zip!635400LNUHA2LDXXV850-2025-02-28/META-INF/catalog.xml,empty,parsed 0 numeric facts,0,
CCR,C&C Group PLC,ee610c8048_CCR_2025_NI-000122563_635400LNUHA2LDXXV850-2025-02-28.zip!635400LNUHA2LDXXV850-2025-02-28/META-INF/taxonomyPackage.xml,empty,parsed 0 numeric facts,0,
CCR,C&C Group PLC,ee610c8048_CCR_2025_NI-000122563_635400LNUHA2LDXXV850-2025-02-28.zip!635400LNUHA2LDXXV850-2025-02-28/reports/635400LNUHA2LDXXV850-2025-02-28-T01.xhtml,parsed,ok,421,
CCR,C&C Group PLC,ee610c8048_CCR_2025_NI-000122563_635400LNUHA2LDXXV850-2025-02-28.zip!635400LNUHA2LDXXV850-2025-02-28/ccgroupplc.com/xbrl/2023/635400LNUHA2LDXXV850-2025-02-28_cal.xml,empty,parsed 0 numeric facts,0,
CCR,C&C Group PLC,ee610c8048_CCR_2025_NI-000122563_635400LNUHA2LDXXV850-2025-02-28.zip!635400LNUHA2LDXXV850-2025-02-28/ccgroupplc.com/xbrl/2023/635400LNUHA2LDXXV850-2025-02-28_def.xml,empty,parsed 0 numeric facts,0,
CCR,C&C Group PLC,ee610c8048_CCR_2025_NI-000122563_635400LNUHA2LDXXV850-2025-02-28.zip!635400LNUHA2LDXXV850-2025-02-28/ccgroupplc.com/xbrl/2023/635400LNUHA2LDXXV850-2025-02-28_lab-en.xml,empty,parsed 0 numeric facts,0,
CCR,C&C Group PLC,ee610c8048_CCR_2025_NI-000122563_635400LNUHA2LDXXV850-2025-02-28.zip!635400LNUHA2LDXXV850-2025-02-28/ccgroupplc.com/xbrl/2023/635400LNUHA2LDXXV850-2025-02-28_pre.xml,empty,parsed 0 numeric facts,0,
CBA,CEIBA Investments Limited,8720477d8d_CBA_2023_NI-000095982_213800XGY151JV5B1E88-2023-12-31.zip!213800XGY151JV5B1E88-2023-12-31/META-INF/catalog.xml,empty,parsed 0 numeric facts,0,
CBA,CEIBA Investments Limited,8720477d8d_CBA_2023_NI-000095982_213800XGY151JV5B1E88-2023-12-31.zip!213800XGY151JV5B1E88-2023-12-31/META-INF/taxonomyPackage.xml,empty,parsed 0 numeric facts,0,
CBA,CEIBA Investments Limited,8720477d8d_CBA_2023_NI-000095982_213800XGY151JV5B1E88-2023-12-31.zip!213800XGY151JV5B1E88-2023-12-31/reports/213800XGY151JV5B1E88-2023-12-31-T01.xhtml,parsed,ok,311,
CBA,CEIBA Investments Limited,8720477d8d_CBA_2023_NI-000095982_213800XGY151JV5B1E88-2023-12-31.zip!213800XGY151JV5B1E88-2023-12-31/ceibainvlimited.com/xbrl/2023/ceibainvlimited-2023-12-31_cal.xml,empty,parsed 0 numeric facts,0,
CBA,CEIBA Investments Limited,8720477d8d_CBA_2023_NI-000095982_213800XGY151JV5B1E88-2023-12-31.zip!213800XGY151JV5B1E88-2023-12-31/ceibainvlimited.com/xbrl/2023/ceibainvlimited-2023-12-31_def.xml,empty,parsed 0 numeric facts,0,
CBA,CEIBA Investments Limited,8720477d8d_CBA_2023_NI-000095982_213800XGY151JV5B1E88-2023-12-31.zip!213800XGY151JV5B1E88-2023-12-31/ceibainvlimited.com/xbrl/2023/ceibainvlimited-2023-12-31_lab-en.xml,empty,parsed 0 numeric facts,0,
CBA,CEIBA Investments Limited,8720477d8d_CBA_2023_NI-000095982_213800XGY151JV5B1E88-2023-12-31.zip!213800XGY151JV5B1E88-2023-12-31/ceibainvlimited.com/xbrl/2023/ceibainvlimited-2023-12-31_pre.xml,empty,parsed 0 numeric facts,0,
CNA,CENTRICA PLC,85e8596af6_CNA_2025_NI-000141809_E26EDV109X6EEPBKVH76-2025-12-31.xbri!E26EDV109X6EEPBKVH76-2025-12-31/reports/E26EDV109X6EEPBKVH76-2025-12-31-T01.html,parsed,ok,443,
CNA,CENTRICA PLC,85e8596af6_CNA_2025_NI-000141809_E26EDV109X6EEPBKVH76-2025-12-31.xbri!E26EDV109X6EEPBKVH76-2025-12-31/centrica.com/20251231/E26EDV109X6EEPBKVH76-2025-12-31_pre.xml,empty,parsed 0 numeric facts,0,
CNA,CENTRICA PLC,85e8596af6_CNA_2025_NI-000141809_E26EDV109X6EEPBKVH76-2025-12-31.xbri!E26EDV109X6EEPBKVH76-2025-12-31/centrica.com/20251231/E26EDV109X6EEPBKVH76-2025-12-31_def.xml,empty,parsed 0 numeric facts,0,
CNA,CENTRICA PLC,85e8596af6_CNA_2025_NI-000141809_E26EDV109X6EEPBKVH76-2025-12-31.xbri!E26EDV109X6EEPBKVH76-2025-12-31/centrica.com/20251231/E26EDV109X6EEPBKVH76-2025-12-31_lab-en.xml,empty,parsed 0 numeric facts,0,
CNA,CENTRICA PLC,85e8596af6_CNA_2025_NI-000141809_E26EDV109X6EEPBKVH76-2025-12-31.xbri!E26EDV109X6EEPBKVH76-2025-12-31/centrica.com/20251231/E26EDV109X6EEPBKVH76-2025-12-31_cal.xml,empty,parsed 0 numeric facts,0,
CNA,CENTRICA PLC,85e8596af6_CNA_2025_NI-000141809_E26EDV109X6EEPBKVH76-2025-12-31.xbri!E26EDV109X6EEPBKVH76-2025-12-31/META-INF/catalog.xml,empty,parsed 0 numeric facts,0,
CNA,CENTRICA PLC,85e8596af6_CNA_2025_NI-000141809_E26EDV109X6EEPBKVH76-2025-12-31.xbri!E26EDV109X6EEPBKVH76-2025-12-31/META-INF/taxonomyPackage.xml,empty,parsed 0 numeric facts,0,
CWR,CERES POWER HOLDINGS PLC,a02abad7db_CWR_2025_NI-000142936_213800N7AAHSXQUOA733-2025-12-31.zip!213800N7AAHSXQUOA733-2025-12-31/META-INF/catalog.xml,empty,parsed 0 numeric facts,0,
CWR,CERES POWER HOLDINGS PLC,a02abad7db_CWR_2025_NI-000142936_213800N7AAHSXQUOA733-2025-12-31.zip!213800N7AAHSXQUOA733-2025-12-31/META-INF/taxonomyPackage.xml,empty,parsed 0 numeric facts,0,
CWR,CERES POWER HOLDINGS PLC,a02abad7db_CWR_2025_NI-000142936_213800N7AAHSXQUOA733-2025-12-31.zip!213800N7AAHSXQUOA733-2025-12-31/reports/213800N7AAHSXQUOA733-2025-12-31-T01.xhtml,parsed,ok,283,
CWR,CERES POWER HOLDINGS PLC,a02abad7db_CWR_2025_NI-000142936_213800N7AAHSXQUOA733-2025-12-31.zip!213800N7AAHSXQUOA733-2025-12-31/cerespowerplc.com/xbrl/2025/213800N7AAHSXQUOA733-2025-12-31_cal.xml,empty,parsed 0 numeric facts,0,
CWR,CERES POWER HOLDINGS PLC,a02abad7db_CWR_2025_NI-000142936_213800N7AAHSXQUOA733-2025-12-31.zip!213800N7AAHSXQUOA733-2025-12-31/cerespowerplc.com/xbrl/2025/213800N7AAHSXQUOA733-2025-12-31_def.xml,empty,parsed 0 numeric facts,0,
CWR,CERES POWER HOLDINGS PLC,a02abad7db_CWR_2025_NI-000142936_213800N7AAHSXQUOA733-2025-12-31.zip!213800N7AAHSXQUOA733-2025-12-31/cerespowerplc.com/xbrl/2025/213800N7AAHSXQUOA733-2025-12-31_lab-en.xml,empty,parsed 0 numeric facts,0,
CWR,CERES POWER HOLDINGS PLC,a02abad7db_CWR_2025_NI-000142936_213800N7AAHSXQUOA733-2025-12-31.zip!213800N7AAHSXQUOA733-2025-12-31/cerespowerplc.com/xbrl/2025/213800N7AAHSXQUOA733-2025-12-31_pre.xml,empty,parsed 0 numeric facts,0,
SDV,CHELVERTON UK DIVIDEND TRUST PLC,82e0164229_SDV_2025_NI-000132797_213800DAF47EJ2HT4P78-2025-04-30.zip!213800DAF47EJ2HT4P78-2025-04-30/META-INF/catalog.xml,empty,parsed 0 numeric facts,0,
SDV,CHELVERTON UK DIVIDEND TRUST PLC,82e0164229_SDV_2025_NI-000132797_213800DAF47EJ2HT4P78-2025-04-30.zip!213800DAF47EJ2HT4P78-2025-04-30/META-INF/taxonomyPackage.xml,empty,parsed 0 numeric facts,0,
SDV,CHELVERTON UK DIVIDEND TRUST PLC,82e0164229_SDV_2025_NI-000132797_213800DAF47EJ2HT4P78-2025-04-30.zip!213800DAF47EJ2HT4P78-2025-04-30/reports/213800DAF47EJ2HT4P78-2025-04-30-T01.xhtml,parsed,ok,197,
SDV,CHELVERTON UK DIVIDEND TRUST PLC,82e0164229_SDV_2025_NI-000132797_213800DAF47EJ2HT4P78-2025-04-30.zip!213800DAF47EJ2HT4P78-2025-04-30/chelvertonukdividendtrustplc.com/xbrl/2025/213800DAF47EJ2HT4P78-2025-04-30_cal.xml,empty,parsed 0 numeric facts,0,
SDV,CHELVERTON UK DIVIDEND TRUST PLC,82e0164229_SDV_2025_NI-000132797_213800DAF47EJ2HT4P78-2025-04-30.zip!213800DAF47EJ2HT4P78-2025-04-30/chelvertonukdividendtrustplc.com/xbrl/2025/213800DAF47EJ2HT4P78-2025-04-30_def.xml,empty,parsed 0 numeric facts,0,
SDV,CHELVERTON UK DIVIDEND TRUST PLC,82e0164229_SDV_2025_NI-000132797_213800DAF47EJ2HT4P78-2025-04-30.zip!213800DAF47EJ2HT4P78-2025-04-30/chelvertonukdividendtrustplc.com/xbrl/2025/213800DAF47EJ2HT4P78-2025-04-30_lab-en.xml,empty,parsed 0 numeric facts,0,
SDV,CHELVERTON UK DIVIDEND TRUST PLC,82e0164229_SDV_2025_NI-000132797_213800DAF47EJ2HT4P78-2025-04-30.zip!213800DAF47EJ2HT4P78-2025-04-30/chelvertonukdividendtrustplc.com/xbrl/2025/213800DAF47EJ2HT4P78-2025-04-30_pre.xml,empty,parsed 0 numeric facts,0,
BC88,CHEMRING GROUP PLC,e002ab2609_BC88_2025_NI-000137588_213800U9A54VQJ5P2J41-2025-10-31.zip!213800U9A54VQJ5P2J41-2025-10-31/META-INF/catalog.xml,empty,parsed 0 numeric facts,0,
BC88,CHEMRING GROUP PLC,e002ab2609_BC88_2025_NI-000137588_213800U9A54VQJ5P2J41-2025-10-31.zip!213800U9A54VQJ5P2J41-2025-10-31/META-INF/taxonomyPackage.xml,empty,parsed 0 numeric facts,0,
BC88,CHEMRING GROUP PLC,e002ab2609_BC88_2025_NI-000137588_213800U9A54VQJ5P2J41-2025-10-31.zip!213800U9A54VQJ5P2J41-2025-10-31/reports/213800U9A54VQJ5P2J41-2025-10-31-T01.xhtml,parsed,ok,333,
BC88,CHEMRING GROUP PLC,e002ab2609_BC88_2025_NI-000137588_213800U9A54VQJ5P2J41-2025-10-31.zip!213800U9A54VQJ5P2J41-2025-10-31/chemringgroupplc.com/xbrl/2025/213800U9A54VQJ5P2J41-2025-10-31_cal.xml,empty,parsed 0 numeric facts,0,
BC88,CHEMRING GROUP PLC,e002ab2609_BC88_2025_NI-000137588_213800U9A54VQJ5P2J41-2025-10-31.zip!213800U9A54VQJ5P2J41-2025-10-31/chemringgroupplc.com/xbrl/2025/213800U9A54VQJ5P2J41-2025-10-31_def.xml,empty,parsed 0 numeric facts,0,
BC88,CHEMRING GROUP PLC,e002ab2609_BC88_2025_NI-000137588_213800U9A54VQJ5P2J41-2025-10-31.zip!213800U9A54VQJ5P2J41-2025-10-31/chemringgroupplc.com/xbrl/2025/213800U9A54VQJ5P2J41-2025-10-31_lab-en.xml,empty,parsed 0 numeric facts,0,
BC88,CHEMRING GROUP PLC,e002ab2609_BC88_2025_NI-000137588_213800U9A54VQJ5P2J41-2025-10-31.zip!213800U9A54VQJ5P2J41-2025-10-31/chemringgroupplc.com/xbrl/2025/213800U9A54VQJ5P2J41-2025-10-31_pre.xml,empty,parsed 0 numeric facts,0,
CHG,CHEMRING GROUP PLC,e002ab2609_CHG_2025_NI-000137588_213800U9A54VQJ5P2J41-2025-10-31.zip!213800U9A54VQJ5P2J41-2025-10-31/META-INF/catalog.xml,empty,parsed 0 numeric facts,0,
CHG,CHEMRING GROUP PLC,e002ab2609_CHG_2025_NI-000137588_213800U9A54VQJ5P2J41-2025-10-31.zip!213800U9A54VQJ5P2J41-2025-10-31/META-INF/taxonomyPackage.xml,empty,parsed 0 numeric facts,0,
CHG,CHEMRING GROUP PLC,e002ab2609_CHG_2025_NI-000137588_213800U9A54VQJ5P2J41-2025-10-31.zip!213800U9A54VQJ5P2J41-2025-10-31/reports/213800U9A54VQJ5P2J41-2025-10-31-T01.xhtml,parsed,ok,333,
CHG,CHEMRING GROUP PLC,e002ab2609_CHG_2025_NI-000137588_213800U9A54VQJ5P2J41-2025-10-31.zip!213800U9A54VQJ5P2J41-2025-10-31/chemringgroupplc.com/xbrl/2025/213800U9A54VQJ5P2J41-2025-10-31_cal.xml,empty,parsed 0 numeric facts,0,
CHG,CHEMRING GROUP PLC,e002ab2609_CHG_2025_NI-000137588_213800U9A54VQJ5P2J41-2025-10-31.zip!213800U9A54VQJ5P2J41-2025-10-31/chemringgroupplc.com/xbrl/2025/213800U9A54VQJ5P2J41-2025-10-31_def.xml,empty,parsed 0 numeric facts,0,
CHG,CHEMRING GROUP PLC,e002ab2609_CHG_2025_NI-000137588_213800U9A54VQJ5P2J41-2025-10-31.zip!213800U9A54VQJ5P2J41-2025-10-31/chemringgroupplc.com/xbrl/2025/213800U9A54VQJ5P2J41-2025-10-31_lab-en.xml,empty,parsed 0 numeric facts,0,
CHG,CHEMRING GROUP PLC,e002ab2609_CHG_2025_NI-000137588_213800U9A54VQJ5P2J41-2025-10-31.zip!213800U9A54VQJ5P2J41-2025-10-31/chemringgroupplc.com/xbrl/2025/213800U9A54VQJ5P2J41-2025-10-31_pre.xml,empty,parsed 0 numeric facts,0,
CSN,CHESNARA PLC,2a4cbce188_CSN_2025_NI-000143726_213800VFRMBRTSZ3SJ06-2025-12-31.zip!213800VFRMBRTSZ3SJ06-2025-12-31/chesnara.co.uk/213800VFRMBRTSZ3SJ06-2025-12-31_cal.xml,empty,parsed 0 numeric facts,0,
CSN,CHESNARA PLC,2a4cbce188_CSN_2025_NI-000143726_213800VFRMBRTSZ3SJ06-2025-12-31.zip!213800VFRMBRTSZ3SJ06-2025-12-31/chesnara.co.uk/213800VFRMBRTSZ3SJ06-2025-12-31_def.xml,empty,parsed 0 numeric facts,0,
CSN,CHESNARA PLC,2a4cbce188_CSN_2025_NI-000143726_213800VFRMBRTSZ3SJ06-2025-12-31.zip!213800VFRMBRTSZ3SJ06-2025-12-31/chesnara.co.uk/213800VFRMBRTSZ3SJ06-2025-12-31_lab-en.xml,empty,parsed 0 numeric facts,0,
CSN,CHESNARA PLC,2a4cbce188_CSN_2025_NI-000143726_213800VFRMBRTSZ3SJ06-2025-12-31.zip!213800VFRMBRTSZ3SJ06-2025-12-31/chesnara.co.uk/213800VFRMBRTSZ3SJ06-2025-12-31_pre.xml,empty,parsed 0 numeric facts,0,
CSN,CHESNARA PLC,2a4cbce188_CSN_2025_NI-000143726_213800VFRMBRTSZ3SJ06-2025-12-31.zip!213800VFRMBRTSZ3SJ06-2025-12-31/META-INF/catalog.xml,empty,parsed 0 numeric facts,0,
CSN,CHESNARA PLC,2a4cbce188_CSN_2025_NI-000143726_213800VFRMBRTSZ3SJ06-2025-12-31.zip!213800VFRMBRTSZ3SJ06-2025-12-31/META-INF/taxonomyPackage.xml,empty,parsed 0 numeric facts,0,
CSN,CHESNARA PLC,2a4cbce188_CSN_2025_NI-000143726_213800VFRMBRTSZ3SJ06-2025-12-31.zip!213800VFRMBRTSZ3SJ06-2025-12-31/reports/213800VFRMBRTSZ3SJ06-2025-12-31.xhtml,parsed,ok,306,
CHF,Chesterfield Resources PLC,405aa6f0f2_CHF_2023_NI-000097330_213800EF8I2TT767IU35-2023-12-31.zip!213800EF8I2TT767IU35-2023-12-31/META-INF/catalog.xml,empty,parsed 0 numeric facts,0,
CHF,Chesterfield Resources PLC,405aa6f0f2_CHF_2023_NI-000097330_213800EF8I2TT767IU35-2023-12-31.zip!213800EF8I2TT767IU35-2023-12-31/META-INF/taxonomyPackage.xml,empty,parsed 0 numeric facts,0,
CHF,Chesterfield Resources PLC,405aa6f0f2_CHF_2023_NI-000097330_213800EF8I2TT767IU35-2023-12-31.zip!213800EF8I2TT767IU35-2023-12-31/reports/213800EF8I2TT767IU35-2023-12-31.html,parsed,ok,193,
CHF,Chesterfield Resources PLC,405aa6f0f2_CHF_2023_NI-000097330_213800EF8I2TT767IU35-2023-12-31.zip!213800EF8I2TT767IU35-2023-12-31/www.chesterfieldplc.com/2023-12-31/213800EF8I2TT767IU35-2023-12-31_cal.xml,empty,parsed 0 numeric facts,0,
CHF,Chesterfield Resources PLC,405aa6f0f2_CHF_2023_NI-000097330_213800EF8I2TT767IU35-2023-12-31.zip!213800EF8I2TT767IU35-2023-12-31/www.chesterfieldplc.com/2023-12-31/213800EF8I2TT767IU35-2023-12-31_def.xml,empty,parsed 0 numeric facts,0,
CHF,Chesterfield Resources PLC,405aa6f0f2_CHF_2023_NI-000097330_213800EF8I2TT767IU35-2023-12-31.zip!213800EF8I2TT767IU35-2023-12-31/www.chesterfieldplc.com/2023-12-31/213800EF8I2TT767IU35-2023-12-31_lab-en.xml,empty,parsed 0 numeric facts,0,
CHF,Chesterfield Resources PLC,405aa6f0f2_CHF_2023_NI-000097330_213800EF8I2TT767IU35-2023-12-31.zip!213800EF8I2TT767IU35-2023-12-31/www.chesterfieldplc.com/2023-12-31/213800EF8I2TT767IU35-2023-12-31_pre.xml,empty,parsed 0 numeric facts,0,
CHLL,Chill Brands Group plc,6bc89137ce_CHLL_2024_NI-000124168_213800RGK8LNU9RGMT89-2024-03-31.zip!213800RGK8LNU9RGMT89-2024-03-31-en/META-INF/catalog.xml,empty,parsed 0 numeric facts,0,
CHLL,Chill Brands Group plc,6bc89137ce_CHLL_2024_NI-000124168_213800RGK8LNU9RGMT89-2024-03-31.zip!213800RGK8LNU9RGMT89-2024-03-31-en/META-INF/taxonomyPackage.xml,empty,parsed 0 numeric facts,0,
CHLL,Chill Brands Group plc,6bc89137ce_CHLL_2024_NI-000124168_213800RGK8LNU9RGMT89-2024-03-31.zip!213800RGK8LNU9RGMT89-2024-03-31-en/reports/213800RGK8LNU9RGMT89-2024-03-31-en.html,parsed,ok,241,
CHLL,Chill Brands Group plc,6bc89137ce_CHLL_2024_NI-000124168_213800RGK8LNU9RGMT89-2024-03-31.zip!213800RGK8LNU9RGMT89-2024-03-31-en/www.chillbrandsgroup.com/2024-03-31/213800RGK8LNU9RGMT89-2024-03-31_cal.xml,empty,parsed 0 numeric facts,0,
CHLL,Chill Brands Group plc,6bc89137ce_CHLL_2024_NI-000124168_213800RGK8LNU9RGMT89-2024-03-31.zip!213800RGK8LNU9RGMT89-2024-03-31-en/www.chillbrandsgroup.com/2024-03-31/213800RGK8LNU9RGMT89-2024-03-31_def.xml,empty,parsed 0 numeric facts,0,
CHLL,Chill Brands Group plc,6bc89137ce_CHLL_2024_NI-000124168_213800RGK8LNU9RGMT89-2024-03-31.zip!213800RGK8LNU9RGMT89-2024-03-31-en/www.chillbrandsgroup.com/2024-03-31/213800RGK8LNU9RGMT89-2024-03-31_lab-en.xml,empty,parsed 0 numeric facts,0,
CHLL,Chill Brands Group plc,6bc89137ce_CHLL_2024_NI-000124168_213800RGK8LNU9RGMT89-2024-03-31.zip!213800RGK8LNU9RGMT89-2024-03-31-en/www.chillbrandsgroup.com/2024-03-31/213800RGK8LNU9RGMT89-2024-03-31_pre.xml,empty,parsed 0 numeric facts,0,
CHRY,The Investment Company plc,e07a3cfb0c_CHRY_2025_NI-000129872_2138004PBWN5WM2XST62-2025-06-30.zip!2138004PBWN5WM2XST62-2025-06-30/META-INF/catalog.xml,empty,parsed 0 numeric facts,0,
CHRY,The Investment Company plc,e07a3cfb0c_CHRY_2025_NI-000129872_2138004PBWN5WM2XST62-2025-06-30.zip!2138004PBWN5WM2XST62-2025-06-30/META-INF/taxonomyPackage.xml,empty,parsed 0 numeric facts,0,
CHRY,The Investment Company plc,e07a3cfb0c_CHRY_2025_NI-000129872_2138004PBWN5WM2XST62-2025-06-30.zip!2138004PBWN5WM2XST62-2025-06-30/reports/2138004PBWN5WM2XST62-2025-06-30-T01.xhtml,parsed,ok,195,
CHRY,The Investment Company plc,e07a3cfb0c_CHRY_2025_NI-000129872_2138004PBWN5WM2XST62-2025-06-30.zip!2138004PBWN5WM2XST62-2025-06-30/theinvestmentcompanyplc.co.uk/xbrl/2024/2138004PBWN5WM2XST62-2025-06-30_cal.xml,empty,parsed 0 numeric facts,0,
CHRY,The Investment Company plc,e07a3cfb0c_CHRY_2025_NI-000129872_2138004PBWN5WM2XST62-2025-06-30.zip!2138004PBWN5WM2XST62-2025-06-30/theinvestmentcompanyplc.co.uk/xbrl/2024/2138004PBWN5WM2XST62-2025-06-30_def.xml,empty,parsed 0 numeric facts,0,
